,city,mar_status,age,xaccount_age,cred_limit,this_bill_rate,this_bill_mp,last_mp_days,six_bill_num,six_bill_avg_amt,six_cycle_mp_num,six_cycle_mp_avg_amt,six_bill_avg_debt_rate,six_bill_low_repay_num,epp_nbr_12m,alop_nbr_12m,epp_avg_amt_12m,alop_avg_amt_12m,consume_num_session12,consume_num_session6,consume_num_session3,consume_num_session,consume_amt_session12,consume_amt_session6,consume_amt_session3,consume_amt_session,month_avg_use_year,month_avg_use_month6,month_avg_use_month3,y
5255,26.0,0.0,27.0,19.0,12000.0,0.40501,10050.55,9999.0,6.0,13037.24,0.0,0.0,1.955586,0.0,0.0,0.0,0.0,0.0,40.0,30.0,27.0,19.0,229421.69,86170.49,17282.69,5030.41,0.910403532,0.7978749070000001,0.480074722,0.0
6800,16.0,0.0,35.0,80.0,25500.0,0.253902353,18564.58,303.0,6.0,13919.28,0.0,0.0,1.284856615,3.0,2.0,0.0,2000.52,0.0,48.0,48.0,14.0,5.0,29966.53,29966.53,11556.28,5474.0,0.099556578,0.199113156,0.151062484,0.0
829,34.0,2.0,30.0,54.0,26500.0,0.103398491,2602.94,9999.0,6.0,5168.07,0.0,0.0,1.1926315379999999,0.0,0.0,0.0,0.0,0.0,545.0,268.0,133.0,56.0,70150.97,36483.56,18997.43,2857.1,0.297880977,0.300276214,0.294533798,0.0
2738,139.0,0.0,29.0,12.0,2000.0,0.004,1452.03,9999.0,6.0,1501.16,0.0,0.0,0.333591111,4.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,6073.5,2582.0,0.0,0.0,0.2530625,0.215166667,0.0,0.0
9987,15.0,2.0,32.0,15.0,8000.0,1.0,7522.33,9999.0,6.0,6787.06,0.0,0.0,0.48192142,0.0,0.0,0.0,0.0,0.0,69.0,45.0,25.0,6.0,128000.0,80000.0,40000.0,8000.0,1.333333333,1.6666666669999999,1.6666666669999999,1.0
2176,1.0,0.0,32.0,80.0,74500.0,0.290107383,19024.17,9999.0,6.0,15738.37,0.0,0.0,3.372507857,0.0,0.0,0.0,0.0,0.0,98.0,52.0,28.0,5.0,227482.46,115270.41,51733.71,21613.0,0.280842543,0.270587817,0.231470738,0.0
261,13.0,2.0,25.0,23.0,4000.0,1.0,3799.67,9999.0,6.0,3395.36,0.0,0.0,1.101197838,0.0,0.0,0.0,0.0,0.0,38.0,19.0,12.0,4.0,31831.48,24110.0,11915.0,4000.0,0.6631558329999999,1.004583333,0.992916667,0.0
6964,49.0,0.0,28.0,9.0,30000.0,1.0053,28277.02,9999.0,6.0,19651.78,0.0,0.0,1.1791068,0.0,0.0,0.0,0.0,0.0,16.0,13.0,3.0,1.0,245352.4,207346.4,89760.4,30159.0,1.022301667,1.151924444,0.997337778,0.0
5950,46.0,0.0,33.0,3.0,4500.0,1.332544444,3596.8,9999.0,1.0,3996.45,0.0,0.0,0.319716,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,5996.45,5996.45,5996.45,5996.45,1.332544444,1.332544444,1.332544444,0.0
8264,89.0,0.0,38.0,7.0,10000.0,0.7099989999999999,1082.16,30.0,6.0,3623.82,4.0,3386.785,0.4348584,0.0,4.0,1.0,1128.93,83.33,23.0,17.0,5.0,2.0,48471.15,40740.25,14522.87,5280.22,0.692445,0.679004167,0.484095667,1.0
6479,58.0,2.0,29.0,25.0,9500.0,0.389433684,2992.21,9999.0,6.0,1161.83,0.0,0.0,0.774553333,3.0,2.0,0.0,549.92,0.0,98.0,40.0,10.0,3.0,14908.01,12533.09,3503.7,3149.7,0.15692642099999998,0.219878772,0.12293684199999999,0.0
9615,78.0,0.0,31.0,12.0,40000.0,0.92308875,32964.05,103.0,6.0,25597.64,1.0,3798.38,3.199705,0.0,5.0,1.0,1908.03,4250.0,52.0,30.0,16.0,7.0,211101.91,151015.0,90755.0,34671.0,0.586394194,0.686431818,0.7562916670000001,1.0
90,121.0,2.0,26.0,12.0,31000.0,0.602193548,17734.6,9999.0,6.0,10293.43,0.0,0.0,1.2352116000000002,0.0,0.0,0.0,0.0,0.0,26.0,9.0,6.0,1.0,99210.7,74198.4,44387.0,18668.0,0.329057048,0.453812844,0.519146199,0.0
4706,121.0,0.0,30.0,18.0,10500.0,0.666666667,6650.0,9999.0,6.0,8463.54,0.0,0.0,0.3385416,0.0,0.0,0.0,0.0,0.0,17.0,9.0,7.0,1.0,152244.91,59244.91,17244.91,7000.0,0.724975762,0.705296548,0.54745746,0.0
5556,6.0,0.0,28.0,7.0,20000.0,0.975,17829.64,9999.0,6.0,16504.77,0.0,0.0,3.300954,0.0,0.0,0.0,0.0,0.0,56.0,56.0,24.0,7.0,138725.4,138725.4,64922.4,19500.0,1.156045,1.156045,1.08204,0.0
3735,1.0,0.0,32.0,21.0,37000.0,0.022793242999999998,801.18,9999.0,6.0,2849.08,0.0,0.0,0.06378537299999999,1.0,0.0,0.0,0.0,0.0,144.0,61.0,34.0,14.0,18701.31,5084.5,1600.61,843.35,0.048956309,0.022903153,0.01441991,0.0
7215,27.0,1.0,30.0,5.0,1.0,0.0,0.0,9999.0,5.0,3877.69,0.0,0.0,0.19388450000000002,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3680,41.0,0.0,31.0,10.0,4000.0,0.075,285.0,9999.0,6.0,1342.35,0.0,0.0,0.53694,0.0,0.0,1.0,0.0,666.67,2.0,1.0,1.0,0.0,2712.0,2640.0,2640.0,0.0,0.07976470599999999,0.11,0.22,0.0
9580,1.0,0.0,43.0,97.0,52000.0,0.313846154,28576.12,493.0,6.0,13019.72,0.0,0.0,1.420333091,3.0,0.0,0.0,0.0,0.0,30.0,13.0,11.0,7.0,48924.57,36364.7,24429.7,16320.0,0.07840476,0.11655352599999999,0.15660064099999998,1.0
6866,94.0,0.0,35.0,15.0,6000.0,0.171618333,0.0,9999.0,6.0,3013.03,0.0,0.0,0.669562222,3.0,0.0,4.0,0.0,3916.67,11.0,8.0,2.0,0.0,4408.83,1557.03,88.55,0.0,0.11022075,0.048657188,0.004919444,0.0
2625,1.0,0.0,36.0,67.0,60000.0,0.028641667000000003,1632.57,9999.0,4.0,923.73,0.0,0.0,0.0554238,0.0,0.0,0.0,0.0,0.0,26.0,26.0,16.0,3.0,3694.94,3694.94,1960.34,1718.5,0.015395583000000001,0.015395583000000001,0.010890778,0.0
3747,1.0,2.0,24.0,10.0,15000.0,0.27393866699999997,10583.86,9999.0,6.0,7534.02,0.0,0.0,1.506804,1.0,1.0,0.0,1075.08,0.0,51.0,38.0,17.0,5.0,38201.2,19613.6,8749.6,2861.0,0.25467466699999997,0.217928889,0.194435556,0.0
9937,76.0,0.0,37.0,91.0,30000.0,0.24517033300000002,5839.45,30.0,6.0,8171.97,2.0,3022.45,0.61289775,1.0,22.0,0.0,1992.9,0.0,302.0,136.0,74.0,20.0,133978.34,61662.81,23824.94,6533.1,0.496216074,0.342571167,0.264721556,1.0
6198,16.0,2.0,40.0,66.0,70000.0,0.058659,5459.9,9999.0,6.0,3987.86,0.0,0.0,0.2392716,0.0,0.0,0.0,0.0,0.0,456.0,229.0,162.0,65.0,79330.63,28754.44,19039.97,6273.32,0.094441226,0.06846295200000001,0.090666524,0.0
1900,18.0,0.0,47.0,9.0,14000.0,0.21727071399999998,1556.1,46.0,6.0,3959.29,2.0,4623.975,0.395929,1.0,3.0,0.0,1403.79,0.0,72.0,39.0,18.0,8.0,28915.0,19802.0,4593.0,1610.0,0.28915,0.235738095,0.109357143,0.0
2841,94.0,0.0,33.0,18.0,23500.0,0.7639493620000001,16994.68,9999.0,6.0,11427.97,0.0,0.0,1.8284752,2.0,0.0,0.0,0.0,0.0,84.0,67.0,44.0,19.0,62283.08,40298.02,22777.8,17952.81,0.30605936100000003,0.313603268,0.34775267200000004,0.0
6123,34.0,0.0,45.0,5.0,20000.0,0.129194,2454.57,9999.0,5.0,2424.45,0.0,0.0,0.111468966,0.0,0.0,0.0,0.0,0.0,40.0,40.0,34.0,14.0,13040.68,13040.68,10243.68,3633.88,0.1304068,0.1304068,0.170728,0.0
958,16.0,2.0,29.0,25.0,33500.0,0.100558806,2915.28,9999.0,6.0,2880.42,0.0,0.0,0.27652032,0.0,0.0,0.0,0.0,0.0,321.0,188.0,77.0,25.0,94176.87,46582.31,10808.24,3368.72,0.312361095,0.23175278600000002,0.10754467699999999,0.0
1234,12.0,0.0,26.0,7.0,30000.0,0.9998100000000001,28485.51,9999.0,6.0,14765.79,0.0,0.0,3.5437896,0.0,0.0,0.0,0.0,0.0,10.0,10.0,9.0,2.0,99748.5,99748.5,86217.5,29994.3,0.554158333,0.623428125,0.957972222,0.0
8893,18.0,2.0,26.0,15.0,10000.0,1.0008,9500.0,9999.0,6.0,8578.29,0.0,0.0,2.339533636,0.0,0.0,0.0,0.0,0.0,14.0,6.0,3.0,1.0,119949.0,60000.0,30000.0,10000.0,0.999575,1.0,1.0,1.0
3847,120.0,0.0,37.0,5.0,10000.0,0.8628,9204.34,9999.0,5.0,2429.22,0.0,0.0,0.0971688,3.0,0.0,0.0,0.0,0.0,19.0,19.0,11.0,3.0,9953.4,9953.4,9310.75,8620.0,0.199068,0.199068,0.310358333,0.0
3558,60.0,0.0,37.0,15.0,60000.0,0.4507,25689.9,9999.0,6.0,20414.93,0.0,0.0,0.415923871,0.0,0.0,0.0,0.0,0.0,25.0,11.0,7.0,4.0,259610.21,142904.5,76849.5,27042.0,0.455456509,0.460982258,0.480309375,0.0
2747,86.0,0.0,33.0,15.0,23000.0,0.630974348,11746.16,198.0,6.0,7674.53,0.0,0.0,1.1511795,4.0,2.0,2.0,2080.41,7500.0,20.0,17.0,12.0,6.0,57627.0,22227.0,19132.0,12432.0,0.208793478,0.16106521699999998,0.27727536199999997,0.0
7304,35.0,2.0,27.0,8.0,28000.0,0.027471429,96.4,181.0,6.0,1623.29,0.0,0.0,0.324658,1.0,2.0,5.0,316.75,2166.67,5.0,4.0,2.0,1.0,4103.52,3590.52,3389.42,101.47,0.022797333,0.02244075,0.040350238,0.0
1357,68.0,0.0,39.0,6.0,44000.0,0.03625,1515.25,9999.0,5.0,1235.78,0.0,0.0,0.089874909,1.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,1.0,6128.9,6128.9,6128.9,1595.0,0.046431060999999996,0.046431060999999996,0.046431060999999996,0.0
8722,63.0,0.0,31.0,8.0,50000.0,0.28564459999999997,6498.66,27.0,6.0,12761.27,3.0,8098.043333,0.916977485,4.0,7.0,3.0,5126.62,5000.0,78.0,64.0,49.0,4.0,70060.12,51679.07,23117.33,6716.2,0.17515029999999998,0.172263567,0.154115533,1.0
1284,121.0,0.0,28.0,8.0,4500.0,0.0,1400.96,9999.0,6.0,3035.14,0.0,0.0,0.36421679999999995,0.0,0.0,0.0,0.0,0.0,14.0,6.0,0.0,0.0,33344.0,9069.0,0.0,0.0,0.926222222,0.33588888899999997,0.0,0.0
4183,16.0,2.0,35.0,75.0,23500.0,0.638297872,14250.0,1876.0,6.0,8874.14,0.0,0.0,1.638302769,0.0,0.0,0.0,0.0,0.0,17.0,10.0,7.0,1.0,107095.0,62095.0,43095.0,15000.0,0.379769504,0.440390071,0.6112765960000001,0.0
1515,9.0,2.0,23.0,5.0,15000.0,0.579206,7258.95,13.0,4.0,4738.38,2.0,4054.99,0.631784,1.0,3.0,0.0,698.84,0.0,31.0,31.0,23.0,5.0,10354.61,10354.61,2022.72,113.0,0.172576833,0.172576833,0.044949333,0.0
8395,76.0,0.0,39.0,15.0,2000.0,0.8565,1626.9,9999.0,6.0,876.52,0.0,0.0,0.046747733,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,1705.0,1705.0,1705.0,1705.0,0.071041667,0.142083333,0.284166667,1.0
7643,93.0,2.0,26.0,7.0,3000.0,1.192866667,2348.4,9999.0,6.0,1390.38,0.0,0.0,0.15167781800000002,1.0,0.0,0.0,0.0,0.0,52.0,47.0,24.0,10.0,16096.68,13146.58,7098.4,3570.6,0.7665085709999999,0.730365556,0.7887111109999999,0.0
5564,81.0,0.0,33.0,18.0,20000.0,0.645311,11511.6,440.0,6.0,9458.33,0.0,0.0,1.4187495,0.0,0.0,0.0,0.0,0.0,21.0,12.0,6.0,2.0,90609.0,61174.0,33963.0,12110.0,0.3775375,0.509783333,0.56605,0.0
5254,46.0,2.0,28.0,7.0,50000.0,0.8230392,39094.36,9999.0,6.0,23496.02,0.0,0.0,2.349602,0.0,0.0,0.0,0.0,0.0,58.0,58.0,28.0,9.0,141011.91,141011.91,99937.33,41151.96,0.48624796600000003,0.48624796600000003,0.6662488670000001,0.0
8176,16.0,2.0,24.0,15.0,32500.0,0.092476923,2855.22,107.0,6.0,5243.71,1.0,16390.0,1.084905517,4.0,8.0,0.0,2571.71,0.0,33.0,13.0,6.0,3.0,35045.1,25405.5,8374.5,2977.5,0.10539879699999999,0.130284615,0.085892308,1.0
7438,121.0,0.0,46.0,74.0,32000.0,0.997790625,30332.83,1054.0,6.0,13663.53,0.0,0.0,0.780773143,0.0,0.0,0.0,0.0,0.0,34.0,26.0,14.0,7.0,190868.43,95684.43,63905.1,31929.3,0.49705320299999994,0.49835640600000003,0.665678125,0.0
4238,68.0,0.0,35.0,81.0,2000.0,0.443195,842.07,9999.0,6.0,-662.84,0.0,0.0,-0.345829565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
983,126.0,2.0,28.0,11.0,7000.0,0.5591871429999999,0.0,9999.0,5.0,11275.98,0.0,0.0,1.691397,0.0,0.0,1.0,0.0,6666.67,78.0,78.0,69.0,46.0,10220.52,10220.52,8179.92,3914.31,0.292014857,0.292014857,0.38952,0.0
5490,39.0,2.0,34.0,6.0,23000.0,0.20761087,4026.2,107.0,5.0,6099.26,1.0,6004.0,0.609926,0.0,1.0,2.0,500.33,916.67,54.0,54.0,41.0,17.0,27801.08,27801.08,16168.1,4093.2,0.28081899,0.28081899,0.23432029,0.0
1185,54.0,0.0,31.0,2.0,20000.0,0.1114,2116.6,9999.0,2.0,6264.0,0.0,0.0,0.50112,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,2.0,12528.0,12528.0,12528.0,2228.0,0.3132,0.3132,0.3132,0.0
5786,129.0,0.0,37.0,6.0,3000.0,0.963476667,2745.91,9999.0,3.0,963.48,0.0,0.0,0.11561760000000001,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,4.0,8725.43,8725.43,8725.43,2890.43,0.9694922220000001,0.9694922220000001,0.9694922220000001,0.0
4622,77.0,0.0,64.0,8.0,50000.0,0.6653496,0.0,9999.0,6.0,2033.12,0.0,0.0,0.203312,0.0,4.0,1.0,1459.5,833.33,42.0,33.0,23.0,15.0,191377.6,159265.3,99280.0,31780.0,0.478444,0.5308843329999999,0.6618666670000001,0.0
3028,119.0,1.0,34.0,8.0,23000.0,0.991130435,21654.91,9999.0,6.0,15781.17,0.0,0.0,2.104156,0.0,0.0,0.0,0.0,0.0,27.0,22.0,8.0,2.0,140189.64,112493.64,67590.0,22796.0,0.87618525,0.865335692,0.979565217,0.0
8027,98.0,2.0,26.0,15.0,53000.0,0.990566038,49875.0,9999.0,6.0,27296.79,0.0,0.0,5.955663273,0.0,0.0,0.0,0.0,0.0,27.0,11.0,9.0,4.0,280155.0,190500.0,138500.0,52500.0,0.570580448,0.697802198,0.871069182,1.0
2221,16.0,2.0,27.0,19.0,12000.0,0.0,0.0,9999.0,6.0,1044.61,0.0,0.0,0.15669149999999998,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8964,135.0,0.0,51.0,15.0,30000.0,0.099405,5583.69,30.0,6.0,6358.42,1.0,16350.9,0.9782184620000001,0.0,1.0,0.0,1362.58,0.0,30.0,8.0,6.0,0.0,65425.85,57896.9,26796.9,0.0,0.18173847199999998,0.321649444,0.297743333,1.0
9308,17.0,2.0,25.0,10.0,20000.0,3.1407075,8237.67,119.0,6.0,730.76,2.0,4086.145,0.073076,0.0,6.0,1.0,2139.75,1666.67,26.0,13.0,9.0,4.0,218063.05,147834.05,127875.05,59951.05,1.09031525,1.231950417,2.131250833,1.0
9043,68.0,2.0,33.0,2.0,8000.0,0.56541625,4360.18,9999.0,2.0,2336.1,0.0,0.0,0.35041500000000003,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25.0,23.0,5812.77,5812.77,5812.77,5739.07,0.363298125,0.363298125,0.363298125,1.0
8644,14.0,0.0,33.0,23.0,31500.0,0.080201587,2400.03,41.0,6.0,30500.23,1.0,13320.0,3.4857405710000005,0.0,3.0,2.0,3789.58,14166.67,190.0,176.0,164.0,56.0,151223.22,86684.22,25723.22,3402.85,0.480073714,0.5159775,0.272203386,1.0
8828,1.0,2.0,28.0,60.0,91500.0,0.25944327899999997,17256.16,60.0,6.0,16391.21,2.0,9703.26,2.6225936,5.0,7.0,6.0,4860.85,6666.67,40.0,20.0,7.0,2.0,78254.11,59502.77,37356.07,18179.8,0.075607836,0.108383916,0.13608768699999998,1.0
8522,84.0,0.0,37.0,12.0,30000.0,0.747400333,11481.32,9999.0,6.0,9729.39,0.0,0.0,0.648626,0.0,5.0,5.0,1543.17,3416.67,66.0,45.0,30.0,22.0,134442.26,86037.26,41457.26,20402.27,0.40740078799999996,0.47798477799999994,0.46063622200000004,1.0
2404,29.0,1.0,25.0,5.0,28000.0,0.029582142999999998,786.88,9999.0,5.0,727.97,0.0,0.0,0.124794857,0.0,0.0,0.0,0.0,0.0,43.0,43.0,34.0,12.0,4032.86,4032.86,3623.86,820.3,0.034766034,0.034766034,0.047682367999999996,0.0
3618,121.0,2.0,23.0,14.0,9000.0,0.612555556,5236.9,9999.0,6.0,1824.68,0.0,0.0,0.49763999999999997,4.0,0.0,0.0,0.0,0.0,15.0,7.0,7.0,5.0,12648.35,6010.0,6010.0,5513.0,0.134556915,0.111296296,0.222592593,0.0
9372,70.0,0.0,38.0,9.0,21000.0,0.550142857,10975.35,9999.0,6.0,8079.6,0.0,0.0,0.48477600000000004,0.0,0.0,0.0,0.0,0.0,19.0,15.0,5.0,1.0,47703.46,45380.46,24009.0,11553.0,0.278967602,0.36016238100000003,0.38109523799999995,1.0
4410,92.0,0.0,22.0,23.0,8000.0,0.95456125,7254.67,9999.0,6.0,4717.12,0.0,0.0,3.1447466669999997,0.0,0.0,0.0,0.0,0.0,169.0,110.0,79.0,35.0,64972.16,34779.35,18423.6,8016.49,1.031304127,1.053919697,1.023533333,0.0
3046,113.0,2.0,27.0,8.0,7000.0,0.31236857100000004,1643.5,9999.0,6.0,3889.2,0.0,0.0,0.33336,0.0,1.0,0.0,448.58,0.0,15.0,11.0,6.0,2.0,43266.0,33277.0,18277.0,7113.0,0.983318182,0.978735294,0.961947368,0.0
2839,121.0,0.0,32.0,21.0,2500.0,0.780688,1604.07,253.0,6.0,1078.27,0.0,0.0,0.718846667,0.0,1.0,0.0,76.01,0.0,139.0,107.0,60.0,28.0,9303.65,7492.54,3094.16,1943.72,0.30011774199999997,0.499502667,0.41255466700000004,0.0
5644,78.0,0.0,38.0,1.0,50000.0,0.029972000000000002,1348.74,9999.0,1.0,1498.6,0.0,0.0,0.11988800000000001,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1498.6,1498.6,1498.6,1498.6,0.029972000000000002,0.029972000000000002,0.029972000000000002,0.0
8208,28.0,2.0,33.0,78.0,12000.0,0.124166667,1415.5,9999.0,4.0,372.5,0.0,0.0,0.149,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,1.0,12125.0,12125.0,12125.0,1490.0,0.505208333,0.505208333,0.505208333,1.0
8827,131.0,2.0,25.0,9.0,21000.0,0.772517143,14753.08,9999.0,6.0,13235.65,0.0,0.0,1.9853474999999998,0.0,0.0,1.0,0.0,500.0,11.0,8.0,5.0,3.0,135582.0,90626.0,45643.0,15655.0,0.7928771929999999,0.719253968,0.724492063,1.0
8059,68.0,1.0,43.0,86.0,156000.0,0.062844103,868.49,30.0,6.0,15425.83,3.0,1818.76,1.028388667,6.0,8.0,4.0,2980.81,14666.67,24.0,20.0,17.0,4.0,25516.7,6985.7,6116.7,1001.0,0.015601773000000001,0.007463355,0.013069872,1.0
6856,32.0,0.0,28.0,23.0,20000.0,0.0,0.0,9999.0,6.0,1819.03,0.0,0.0,0.10914180000000001,5.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,0.0,9658.83,233.2,187.9,0.0,0.040245125,0.0019433329999999998,0.0031316670000000003,0.0
4038,97.0,2.0,33.0,5.0,8000.0,0.001,6011.58,9999.0,5.0,6615.17,0.0,0.0,0.5292136,3.0,0.0,0.0,0.0,0.0,28.0,28.0,2.0,0.0,8908.2,8908.2,1015.0,0.0,0.22270500000000001,0.22270500000000001,0.042291667000000005,0.0
6832,33.0,0.0,32.0,19.0,50000.0,0.1742614,41175.75,348.0,6.0,27762.69,0.0,0.0,5.552537999999999,0.0,1.0,0.0,3640.07,0.0,113.0,69.0,33.0,2.0,125358.97,60829.44,30558.56,5065.0,0.208931617,0.2027648,0.20372373300000002,0.0
1066,1.0,2.0,25.0,2.0,3000.0,0.336,950.0,9999.0,2.0,500.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2000.0,2000.0,2000.0,1000.0,0.333333333,0.333333333,0.333333333,0.0
6461,16.0,0.0,31.0,2.0,60000.0,0.140422333,7988.5,9999.0,2.0,13921.28,0.0,0.0,0.551337822,0.0,0.0,0.0,0.0,0.0,78.0,78.0,78.0,61.0,28101.89,28101.89,28101.89,8668.28,0.234182417,0.234182417,0.234182417,0.0
7563,23.0,2.0,25.0,2.0,45000.0,0.220877778,8945.55,9999.0,1.0,9939.5,0.0,0.0,0.99395,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,9939.5,9939.5,9939.5,9939.5,0.220877778,0.220877778,0.220877778,0.0
9906,34.0,0.0,30.0,7.0,15000.0,0.34489000000000003,4142.0,9999.0,6.0,1699.69,0.0,0.0,0.16317024,4.0,4.0,0.0,1016.67,0.0,17.0,11.0,1.0,1.0,23862.0,21348.0,4360.0,4360.0,0.227257143,0.2372,0.096888889,1.0
3619,36.0,2.0,27.0,1.0,50000.0,0.998,44910.0,9999.0,1.0,49900.0,0.0,0.0,5.757692307999999,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,49900.0,49900.0,49900.0,49900.0,0.998,0.998,0.998,0.0
9526,74.0,0.0,24.0,10.0,2000.0,0.322125,478.29,89.0,6.0,777.24,2.0,844.73,0.116586,0.0,3.0,0.0,215.44,0.0,107.0,72.0,32.0,14.0,7232.81,4723.43,1150.89,495.46,0.36164050000000003,0.39361916700000005,0.191815,1.0
3698,84.0,0.0,38.0,10.0,30000.0,0.032098333,900.55,9999.0,1.0,947.95,0.0,0.0,0.113754,0.0,0.0,0.0,0.0,0.0,47.0,47.0,47.0,47.0,1202.65,1202.65,1202.65,1202.65,0.040088333,0.040088333,0.040088333,0.0
9010,52.0,2.0,34.0,16.0,2000.0,0.75317,1286.51,30.0,6.0,544.57,2.0,1240.935,0.056334827999999997,1.0,1.0,0.0,111.17,0.0,46.0,46.0,46.0,18.0,3010.96,3010.96,3010.96,1410.49,0.37637,0.37637,0.501826667,1.0
4497,120.0,0.0,31.0,18.0,20500.0,0.363642439,3990.0,42.0,6.0,9211.09,1.0,19528.0,3.070363333,3.0,3.0,0.0,2739.83,0.0,19.0,9.0,6.0,1.0,55555.0,37698.0,23700.0,4200.0,0.225833333,0.306487805,0.385365854,0.0
2417,81.0,0.0,25.0,10.0,6000.0,1.025666667,5235.82,9999.0,6.0,4485.7,0.0,0.0,1.223372727,0.0,0.0,0.0,0.0,0.0,39.0,15.0,8.0,2.0,49255.38,30927.1,16520.0,5980.0,0.820923,0.859086111,0.9177777779999999,0.0
4576,68.0,0.0,32.0,5.0,45000.0,0.357018444,15262.54,9999.0,5.0,4354.42,0.0,0.0,0.600609655,0.0,1.0,0.0,210.42,0.0,142.0,142.0,134.0,64.0,26180.64,26180.64,25057.74,18403.33,0.14151697300000002,0.14151697300000002,0.21789339100000002,0.0
6952,59.0,0.0,23.0,6.0,26000.0,0.061373077000000005,23309.1,9999.0,6.0,17779.39,0.0,0.0,2.6339837040000003,1.0,0.0,0.0,0.0,0.0,20.0,20.0,10.0,4.0,97208.9,97208.9,45820.9,1587.7,0.704412319,0.704412319,0.587447436,0.0
6258,112.0,2.0,26.0,55.0,82500.0,0.063135515,12228.76,91.0,6.0,21477.76,1.0,33580.0,0.864876242,5.0,3.0,0.0,6465.0,0.0,246.0,145.0,55.0,16.0,96387.71,36991.57,10074.12,3788.85,0.135566399,0.085038092,0.040703515,0.0
2177,135.0,0.0,37.0,4.0,6000.0,0.47879166700000003,1654.53,60.0,4.0,2169.11,2.0,1779.45,0.1301466,1.0,2.0,1.0,296.58,250.0,10.0,10.0,9.0,4.0,8718.7,8718.7,5718.7,1754.7,0.363279167,0.363279167,0.317705556,0.0
7675,86.0,0.0,41.0,3.0,8000.0,0.0385,7507.02,9999.0,3.0,7980.61,0.0,0.0,0.920839615,2.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,1.0,9060.0,9060.0,9060.0,300.0,0.3775,0.3775,0.3775,0.0
6562,121.0,0.0,36.0,8.0,23000.0,0.136633913,2858.72,9999.0,6.0,2987.4,0.0,0.0,0.07169760000000001,0.0,0.0,0.0,0.0,0.0,75.0,65.0,33.0,9.0,42278.56,28974.36,15519.88,3612.58,0.264241,0.222879692,0.22492579699999998,0.0
7231,46.0,2.0,36.0,89.0,1500.0,0.99,1400.3,9999.0,4.0,1465.75,0.0,0.0,0.977166667,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,1.0,5874.0,5874.0,4474.0,1485.0,0.9790000000000001,0.9790000000000001,0.994222222,0.0
5189,95.0,0.0,46.0,54.0,94000.0,0.599879362,47521.81,255.0,6.0,42379.38,0.0,0.0,1.58922675,0.0,1.0,0.0,7833.33,0.0,34.0,22.0,13.0,2.0,518664.76,232936.76,132757.8,50102.0,0.459809184,0.41300844,0.47077234,0.0
9285,46.0,0.0,37.0,2.0,4500.0,0.9924444440000001,4019.4,9999.0,1.0,4466.0,0.0,0.0,0.4466,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4466.0,4466.0,4466.0,4466.0,0.9924444440000001,0.9924444440000001,0.9924444440000001,1.0
8905,70.0,0.0,24.0,2.0,10000.0,0.6010300000000001,8348.14,9999.0,2.0,8697.13,0.0,0.0,1.8975556359999999,0.0,1.0,0.0,85.0,0.0,60.0,60.0,60.0,26.0,5129.32,5129.32,5129.32,1162.1,0.25646599999999997,0.25646599999999997,0.25646599999999997,1.0
1615,111.0,0.0,43.0,12.0,2000.0,0.29572,561.87,9999.0,6.0,1085.74,0.0,0.0,0.09651022199999999,0.0,0.0,0.0,0.0,0.0,61.0,32.0,24.0,8.0,11557.25,7710.27,4436.75,594.04,0.48155208299999996,0.6425225,0.739458333,0.0
8574,57.0,1.0,58.0,4.0,2000.0,0.950895,484.03,91.0,4.0,19.84,1.0,1947.5,0.001087123,0.0,1.0,0.0,162.29,0.0,7.0,7.0,6.0,4.0,5638.2,5638.2,3638.2,1549.2,0.704775,0.704775,0.6063666670000001,1.0
1326,17.0,1.0,40.0,63.0,33500.0,0.278462687,31740.91,391.0,6.0,25642.99,0.0,0.0,3.1399579589999997,4.0,0.0,0.0,0.0,0.0,23.0,14.0,11.0,5.0,70266.0,32691.0,20991.0,9328.5,0.174791045,0.162641791,0.208865672,0.0
