city,mar_status,age,xaccount_age,cred_limit,this_bill_rate,this_bill_mp,last_mp_days,six_bill_num,six_bill_avg_amt,six_cycle_mp_num,six_cycle_mp_avg_amt,six_bill_avg_debt_rate,six_bill_low_repay_num,epp_nbr_12m,alop_nbr_12m,epp_avg_amt_12m,alop_avg_amt_12m,consume_num_session12,consume_num_session6,consume_num_session3,consume_num_session,consume_amt_session12,consume_amt_session6,consume_amt_session3,consume_amt_session,month_avg_use_year,month_avg_use_month6,month_avg_use_month3,target
129,0,37,6,3000,0.963476667,2745.91,9999,3,963.48,0,0,0.1156176,0,0,0,0,0,8,8,8,4,8725.43,8725.43,8725.43,2890.43,0.969492222,0.969492222,0.969492222,0
77,0,64,8,50000,0.6653496,0,9999,6,2033.12,0,0,0.203312,0,4,1,1459.5,833.33,42,33,23,15,191377.6,159265.3,99280,31780,0.478444,0.530884333,0.661866667,0
119,1,34,8,23000,0.991130435,21654.91,9999,6,15781.17,0,0,2.104156,0,0,0,0,0,27,22,8,2,140189.64,112493.64,67590,22796,0.87618525,0.865335692,0.979565217,0
98,2,26,15,53000,0.990566038,49875,9999,6,27296.79,0,0,5.955663273,0,0,0,0,0,27,11,9,4,280155,190500,138500,52500,0.570580448,0.697802198,0.871069182,1
16,2,27,19,12000,0,0,9999,6,1044.61,0,0,0.1566915,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,0,51,15,30000,0.099405,5583.69,30,6,6358.42,1,16350.9,0.978218462,0,1,0,1362.58,0,30,8,6,0,65425.85,57896.9,26796.9,0,0.181738472,0.321649444,0.297743333,1
17,2,25,10,20000,3.1407075,8237.67,119,6,730.76,2,4086.145,0.073076,0,6,1,2139.75,1666.67,26,13,9,4,218063.05,147834.05,127875.05,59951.05,1.09031525,1.231950417,2.131250833,1
68,2,33,2,8000,0.56541625,4360.18,9999,2,2336.1,0,0,0.350415,0,0,0,0,0,25,25,25,23,5812.77,5812.77,5812.77,5739.07,0.363298125,0.363298125,0.363298125,1
14,0,33,23,31500,0.080201587,2400.03,41,6,30500.23,1,13320,3.485740571,0,3,2,3789.58,14166.67,190,176,164,56,151223.22,86684.22,25723.22,3402.85,0.480073714,0.5159775,0.272203386,1
1,2,28,60,91500,0.259443279,17256.16,60,6,16391.21,2,9703.26,2.6225936,5,7,6,4860.85,6666.67,40,20,7,2,78254.11,59502.77,37356.07,18179.8,0.075607836,0.108383916,0.136087687,1
84,0,37,12,30000,0.747400333,11481.32,9999,6,9729.39,0,0,0.648626,0,5,5,1543.17,3416.67,66,45,30,22,134442.26,86037.26,41457.26,20402.27,0.407400788,0.477984778,0.460636222,1
29,1,25,5,28000,0.029582143,786.88,9999,5,727.97,0,0,0.124794857,0,0,0,0,0,43,43,34,12,4032.86,4032.86,3623.86,820.3,0.034766034,0.034766034,0.047682368,0
121,2,23,14,9000,0.612555556,5236.9,9999,6,1824.68,0,0,0.49764,4,0,0,0,0,15,7,7,5,12648.35,6010,6010,5513,0.134556915,0.111296296,0.222592593,0
70,0,38,9,21000,0.550142857,10975.35,9999,6,8079.6,0,0,0.484776,0,0,0,0,0,19,15,5,1,47703.46,45380.46,24009,11553,0.278967602,0.360162381,0.381095238,1
92,0,22,23,8000,0.95456125,7254.67,9999,6,4717.12,0,0,3.144746667,0,0,0,0,0,169,110,79,35,64972.16,34779.35,18423.6,8016.49,1.031304127,1.053919697,1.023533333,0
113,2,27,8,7000,0.312368571,1643.5,9999,6,3889.2,0,0,0.33336,0,1,0,448.58,0,15,11,6,2,43266,33277,18277,7113,0.983318182,0.978735294,0.961947368,0
121,0,32,21,2500,0.780688,1604.07,253,6,1078.27,0,0,0.718846667,0,1,0,76.01,0,139,107,60,28,9303.65,7492.54,3094.16,1943.72,0.300117742,0.499502667,0.412554667,0
78,0,38,1,50000,0.029972,1348.74,9999,1,1498.6,0,0,0.119888,0,0,0,0,0,2,2,2,2,1498.6,1498.6,1498.6,1498.6,0.029972,0.029972,0.029972,0
28,2,33,78,12000,0.124166667,1415.5,9999,4,372.5,0,0,0.149,0,0,0,0,0,5,5,5,1,12125,12125,12125,1490,0.505208333,0.505208333,0.505208333,1
131,2,25,9,21000,0.772517143,14753.08,9999,6,13235.65,0,0,1.9853475,0,0,1,0,500,11,8,5,3,135582,90626,45643,15655,0.792877193,0.719253968,0.724492063,1
68,1,43,86,156000,0.062844103,868.49,30,6,15425.83,3,1818.76,1.028388667,6,8,4,2980.81,14666.67,24,20,17,4,25516.7,6985.7,6116.7,1001,0.015601773,0.007463355,0.013069872,1
32,0,28,23,20000,0,0,9999,6,1819.03,0,0,0.1091418,5,0,0,0,0,5,3,2,0,9658.83,233.2,187.9,0,0.040245125,0.001943333,0.003131667,0
97,2,33,5,8000,0.001,6011.58,9999,5,6615.17,0,0,0.5292136,3,0,0,0,0,28,28,2,0,8908.2,8908.2,1015,0,0.222705,0.222705,0.042291667,0
33,0,32,19,50000,0.1742614,41175.75,348,6,27762.69,0,0,5.552538,0,1,0,3640.07,0,113,69,33,2,125358.97,60829.44,30558.56,5065,0.208931617,0.2027648,0.203723733,0
1,2,25,2,3000,0.336,950,9999,2,500,0,0,0.3,0,0,0,0,0,2,2,2,1,2000,2000,2000,1000,0.333333333,0.333333333,0.333333333,0
16,0,31,2,60000,0.140422333,7988.5,9999,2,13921.28,0,0,0.551337822,0,0,0,0,0,78,78,78,61,28101.89,28101.89,28101.89,8668.28,0.234182417,0.234182417,0.234182417,0
23,2,25,2,45000,0.220877778,8945.55,9999,1,9939.5,0,0,0.99395,0,0,0,0,0,2,2,2,2,9939.5,9939.5,9939.5,9939.5,0.220877778,0.220877778,0.220877778,0
34,0,30,7,15000,0.34489,4142,9999,6,1699.69,0,0,0.16317024,4,4,0,1016.67,0,17,11,1,1,23862,21348,4360,4360,0.227257143,0.2372,0.096888889,1
36,2,27,1,50000,0.998,44910,9999,1,49900,0,0,5.757692308,0,0,0,0,0,2,2,2,2,49900,49900,49900,49900,0.998,0.998,0.998,0
74,0,24,10,2000,0.322125,478.29,89,6,777.24,2,844.73,0.116586,0,3,0,215.44,0,107,72,32,14,7232.81,4723.43,1150.89,495.46,0.3616405,0.393619167,0.191815,1
84,0,38,10,30000,0.032098333,900.55,9999,1,947.95,0,0,0.113754,0,0,0,0,0,47,47,47,47,1202.65,1202.65,1202.65,1202.65,0.040088333,0.040088333,0.040088333,0
52,2,34,16,2000,0.75317,1286.51,30,6,544.57,2,1240.935,0.056334828,1,1,0,111.17,0,46,46,46,18,3010.96,3010.96,3010.96,1410.49,0.37637,0.37637,0.501826667,1
120,0,31,18,20500,0.363642439,3990,42,6,9211.09,1,19528,3.070363333,3,3,0,2739.83,0,19,9,6,1,55555,37698,23700,4200,0.225833333,0.306487805,0.385365854,0
81,0,25,10,6000,1.025666667,5235.82,9999,6,4485.7,0,0,1.223372727,0,0,0,0,0,39,15,8,2,49255.38,30927.1,16520,5980,0.820923,0.859086111,0.917777778,0
68,0,32,5,45000,0.357018444,15262.54,9999,5,4354.42,0,0,0.600609655,0,1,0,210.42,0,142,142,134,64,26180.64,26180.64,25057.74,18403.33,0.141516973,0.141516973,0.217893391,0
59,0,23,6,26000,0.061373077,23309.1,9999,6,17779.39,0,0,2.633983704,1,0,0,0,0,20,20,10,4,97208.9,97208.9,45820.9,1587.7,0.704412319,0.704412319,0.587447436,0
112,2,26,55,82500,0.063135515,12228.76,91,6,21477.76,1,33580,0.864876242,5,3,0,6465,0,246,145,55,16,96387.71,36991.57,10074.12,3788.85,0.135566399,0.085038092,0.040703515,0
135,0,37,4,6000,0.478791667,1654.53,60,4,2169.11,2,1779.45,0.1301466,1,2,1,296.58,250,10,10,9,4,8718.7,8718.7,5718.7,1754.7,0.363279167,0.363279167,0.317705556,0
86,0,41,3,8000,0.0385,7507.02,9999,3,7980.61,0,0,0.920839615,2,0,0,0,0,6,6,6,1,9060,9060,9060,300,0.3775,0.3775,0.3775,0
121,0,36,8,23000,0.136633913,2858.72,9999,6,2987.4,0,0,0.0716976,0,0,0,0,0,75,65,33,9,42278.56,28974.36,15519.88,3612.58,0.264241,0.222879692,0.224925797,0
46,2,36,89,1500,0.99,1400.3,9999,4,1465.75,0,0,0.977166667,0,0,0,0,0,5,5,4,1,5874,5874,4474,1485,0.979,0.979,0.994222222,0
95,0,46,54,94000,0.599879362,47521.81,255,6,42379.38,0,0,1.58922675,0,1,0,7833.33,0,34,22,13,2,518664.76,232936.76,132757.8,50102,0.459809184,0.41300844,0.47077234,0
46,0,37,2,4500,0.992444444,4019.4,9999,1,4466,0,0,0.4466,0,0,0,0,0,1,1,1,1,4466,4466,4466,4466,0.992444444,0.992444444,0.992444444,1
70,0,24,2,10000,0.60103,8348.14,9999,2,8697.13,0,0,1.897555636,0,1,0,85,0,60,60,60,26,5129.32,5129.32,5129.32,1162.1,0.256466,0.256466,0.256466,1
111,0,43,12,2000,0.29572,561.87,9999,6,1085.74,0,0,0.096510222,0,0,0,0,0,61,32,24,8,11557.25,7710.27,4436.75,594.04,0.481552083,0.6425225,0.739458333,0
57,1,58,4,2000,0.950895,484.03,91,4,19.84,1,1947.5,0.001087123,0,1,0,162.29,0,7,7,6,4,5638.2,5638.2,3638.2,1549.2,0.704775,0.704775,0.606366667,1
17,1,40,63,33500,0.278462687,31740.91,391,6,25642.99,0,0,3.139957959,4,0,0,0,0,23,14,11,5,70266,32691,20991,9328.5,0.174791045,0.162641791,0.208865672,0
68,0,56,74,50000,0,226.06,2220,6,39875.97,0,0,2.3925582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,43,3,25000,0.1510244,0,9999,1,3775.61,0,0,0.153584136,0,0,1,0,916.67,0,0,0,0,0,0,0,0,0,0,0,0
30,0,31,5,50000,0.99996,47498.1,9999,5,35650,0,0,4.278,0,0,0,0,0,11,11,8,3,178266,178266,149945,49990,0.713064,0.713064,0.999633333,0
135,2,32,10,12000,0.061828333,0,142,6,1044.69,1,1751.6,0.0626814,4,8,0,749.15,0,20,9,0,0,10695.82,6551.6,0,0,0.1069582,0.090994444,0,0
133,0,29,3,8000,0.54875,4086.9,9999,3,1476.33,0,0,0.11072475,0,0,0,0,0,3,3,3,1,4517,4517,4517,4390,0.188208333,0.188208333,0.188208333,0
16,0,29,15,36000,0.447150556,14152.64,9999,6,4095.81,0,0,0.3276648,0,0,0,0,0,39,27,4,1,64973.45,29377.46,15843.56,14900,0.233717446,0.136006759,0.14669963,1
16,2,24,23,5000,0,2406.38,9999,6,2973.22,0,0,1.982146667,0,0,0,0,0,17,3,0,0,4862.34,1200,0,0,0.082412542,0.04,0,0
16,1,44,98,105000,0.109792,10951.75,9999,6,5232.85,0,0,0.418628,0,0,0,0,0,89,13,8,4,48441.06,12334.71,8086.71,7528.16,0.038445286,0.019578905,0.025672095,0
68,0,28,19,30000,0.884766667,25215.85,9999,6,20622.77,0,0,3.0934155,0,0,0,0,0,209,112,63,19,304175.26,151717.65,71821.54,26661.39,0.844931278,0.842875833,0.798017111,0
1,2,29,17,75000,0.00519,535.49,395,6,641.2,0,0,0.051296,0,0,0,0,0,126,93,46,14,44872.47,4511.1,1086.09,389.25,0.052791141,0.010024667,0.004827067,0
1,0,41,63,14000,1.2444,12741.02,1003,6,9520.48,0,0,0.984877241,0,0,0,0,0,24,22,8,4,39404.82,37005.82,25527.6,16693.6,0.2345525,0.440545476,0.6078,0
34,2,33,83,28000,0.483392857,12858.25,9999,6,10866.6,0,0,2.607984,0,0,1,0,2500,26,11,3,1,132201,70098,25535,13535,0.434871711,0.41725,0.303988095,0
73,0,24,5,2000,0.759,1061.4,9999,5,1159.81,0,0,0.695886,0,0,0,0,0,28,28,22,5,7943,7943,5697,1510,0.7943,0.7943,0.9495,0
114,0,30,18,19500,0.419647179,18097.73,395,6,15665.24,0,0,2.685469714,5,1,0,150,0,7,4,3,2,17435,6135,5135,3135,0.074508547,0.052435897,0.087777778,0
18,2,33,6,7500,0.897466667,4969.45,9999,6,3462.5,0,0,0.4155,0,0,0,0,0,41,41,23,7,25313,25313,14215,6723,0.703138889,0.703138889,0.631777778,0
0,2,25,16,6500,0.587692308,3610,115,6,2558.9,1,4300,0.383835,4,2,1,702.59,916.67,4,2,1,1,11501,6900,3800,3800,0.191683333,0.209090909,0.217142857,1
125,2,31,16,6000,0.613666667,3429.39,9999,6,2321.97,0,0,0.1393182,0,0,0,0,0,6,5,2,1,20968,16606,8518,3682,0.499238095,0.461277778,0.473222222,0
72,2,27,19,5000,0.5822,2764.75,9999,6,3560.8,0,0,0.763028571,0,0,0,0,0,23,6,4,1,48412.6,20203,10144,2911,0.806876667,0.673433333,0.676266667,0
24,0,38,5,7000,0.982571429,6534.1,9999,4,2538.82,0,0,0.126941,0,0,0,0,0,12,12,7,1,16499.09,16499.09,11626.69,6870,0.749958636,0.749958636,0.683922941,0
1,0,27,18,40000,0.0093495,24689.97,9999,6,18539.56,0,0,1.853956,6,0,0,0,0,7,7,3,1,16817.1,16817.1,13509,110,0.040040714,0.07007125,0.112575,1
120,0,28,5,24000,0.626774167,14240.78,9999,5,11946.35,0,0,0.955708,0,0,0,0,0,33,33,21,4,61530.66,61530.66,45789.5,15034.58,0.66162,0.66162,0.72681746,0
120,0,32,10,11500,0.244173913,2622,9999,6,2971.14,0,0,0.2376912,0,0,0,0,0,24,9,3,1,29688,20818,6138,2800,0.401189189,0.385518519,0.177913043,0
51,0,28,17,2000,0.24845,1877.04,9999,6,1970.17,0,0,0.2955255,0,0,0,0,0,90,11,5,3,30656.7,10491.29,2488.9,488.9,1.2773625,0.874274167,0.414816667,0
55,0,28,2,45000,0.554028889,27946.43,9999,2,19808.75,0,0,2.9713125,0,0,0,0,0,9,9,9,8,33915.3,33915.3,33915.3,23915.3,0.376836667,0.376836667,0.376836667,0
17,0,38,6,6000,1.103333333,5648.29,9999,6,5807.5,0,0,0.6969,1,0,0,0,0,4,4,2,1,24500,24500,12800,6600,0.680555556,0.680555556,0.711111111,0
121,2,24,2,45000,0.934264222,39939.8,9999,2,22340.73,0,0,3.3511095,0,0,0,0,0,35,35,35,23,44892.95,44892.95,44892.95,42253.39,0.498810556,0.498810556,0.498810556,0
46,0,34,54,16000,0.019885,1253.33,9999,6,7543.47,0,0,1.37154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,1,24,1,20000,0.753,13554,9999,1,15060,0,0,1.8072,0,0,0,0,0,2,2,2,2,15060,15060,15060,15060,0.753,0.753,0.753,0
84,0,43,71,15000,0.088626667,0,637,6,1909.8,0,0,0.136414286,2,8,0,1321.42,0,90,61,7,0,29757.38,5845,348.33,0,0.165318778,0.064944444,0.007740667,0
65,0,49,22,15000,0.114324667,12221.42,9999,6,11237.83,0,0,2.210720656,6,0,0,0,0,16,7,7,6,4449,74,74,72,0.024716667,0.000822222,0.001644444,0
1,2,32,66,4500,0.23332,997.44,9999,6,1437.13,0,0,0.063402794,0,0,0,0,0,244,138,74,44,18652.57,10274.73,4544.79,1049.94,0.330133982,0.380545556,0.336651111,0
139,0,39,12,4000,0.835225,3173.85,9999,6,1134.21,0,0,0.0680526,0,0,0,0,0,43,21,10,6,7679.26,5848.45,1660.6,1332.9,0.182839524,0.243685417,0.138383333,0
16,0,46,86,16000,0.080960625,8424.5,269,6,7494.93,0,0,0.731212683,1,1,0,1231.81,0,61,30,8,0,36883.77,12530.4,4397.87,0,0.192102969,0.130525,0.091622292,0
16,2,24,3,15000,0.800533333,11407.6,9999,3,7672,0,0,0.92064,0,0,0,0,0,2,2,2,1,23000,23000,23000,12000,0.511111111,0.511111111,0.511111111,0
5,2,23,10,4500,0.177324444,870.41,77,6,2346.99,1,4285.9,0.290349278,3,1,0,357.16,0,48,27,17,3,9628.45,3025.75,1376.1,828.8,0.213965556,0.112064815,0.101933333,0
46,2,22,8,19500,0.710769231,13167,9999,6,8705.27,0,0,1.160702667,0,0,0,0,0,20,15,5,1,74698.67,61556.17,35633.27,13860,0.750740402,0.737199641,0.750174105,0
21,0,40,4,30000,0.288407667,5254.45,15,4,11900.33,1,18727.35,1.190033,1,1,0,1560.61,0,8,8,5,1,44354,44354,41974,5531,0.492822222,0.492822222,0.599628571,1
95,0,40,72,50000,0.9211864,41168.46,329,6,34978.12,0,0,2.623359,0,5,0,4464.33,0,111,23,16,2,322950.97,209574.08,119274.08,43301,0.538251617,0.698580267,0.795160533,1
112,1,23,5,30000,1.6978,28500,9999,5,17326.99,0,0,1.599414462,0,0,0,0,0,11,11,6,3,105024.8,105024.8,78224.8,50926,0.875206667,0.875206667,0.97781,0
95,0,38,61,14000,0,2536.01,1534,6,10197.8,0,0,1.330147826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2,22,14,2000,0.445025,564.86,67,6,602.63,1,977.84,0.133917778,1,3,0,268.06,0,30,21,9,5,4504.48,3243.78,1101.99,621.99,0.187686667,0.270315,0.183665,0
131,0,52,2,20000,0.613,11034,9999,1,13193.09,0,0,1.0554472,0,0,2,0,1666.67,2,2,2,2,12260,12260,12260,12260,0.613,0.613,0.613,0
133,2,35,4,50000,0.52,24700,9999,3,38679.32,0,0,5.801898,0,0,0,0,0,6,6,6,1,116197.97,116197.97,116197.97,26000,0.8299855,0.8299855,0.8299855,0
117,0,41,19,20000,1,18926.71,9999,6,17076.73,0,0,0.6830692,0,0,0,0,0,66,42,26,7,240000,120000,60000,20000,1,1,1,0
26,0,34,5,20000,0.92475,14441.28,9999,4,18168.26,0,0,2.422434667,0,2,0,1565.66,0,21,21,16,6,53603.93,53603.93,33989.93,15202,0.670049125,0.670049125,0.566498833,0
87,0,29,15,21000,0.905142857,17962.98,23,6,17364.57,1,19007.6,1.3891656,1,1,0,1583.97,0,29,12,4,1,201404,119879,79438,19000,0.860700855,0.951420635,1.260920635,0
10,2,25,2,15000,0.255896,3454.6,9999,1,3838.44,0,0,0.767688,0,0,0,0,0,37,37,37,37,3838.44,3838.44,3838.44,3838.44,0.255896,0.255896,0.255896,0
1,0,27,22,10500,0.433825714,3653.49,60,6,8305.17,1,2807.95,1.9932408,5,3,9,619.13,5833.33,20,13,7,4,5354.45,5027,4716,2316,0.042495635,0.079793651,0.149714286,1
1,2,34,85,67000,0.064766418,3781.03,620,6,4434.07,0,0,1.043310588,0,0,0,0,0,646,309,166,46,65399.55,39579.48,18876.97,3980.03,0.081342724,0.098456418,0.093915274,0
22,2,23,22,5000,0.999528,4747.76,9999,6,4297.85,0,0,1.393897297,0,0,0,0,0,317,96,46,22,179589.25,25569.05,11015.13,4997.64,2.244865625,0.852301667,0.734342,0
19,0,37,65,23500,0.313370213,6995.36,58,6,13051.2,1,23500,0.6264576,0,1,0,1958.33,0,155,62,21,9,100720.68,86700.03,40535.85,7364.2,0.357165532,0.61489383,0.574976596,1
37,2,24,12,20000,0.502182,4620.35,30,5,7692.88,4,5873.52,0.4615728,0,4,0,1957.84,0,38,38,19,8,43290.8,43290.8,23056.9,7369.11,0.432908,0.432908,0.384281667,1
95,0,43,63,80500,0.069918012,74934.94,621,6,69016.18,0,0,1.65638832,1,0,0,0,0,85,46,16,3,522870.9,260424,96390.7,5628.4,0.541274224,0.539180124,0.399133333,0
1,2,31,95,14000,0.138991429,1848.59,9999,6,2913.59,0,0,0.6992616,0,0,0,0,0,229,108,59,19,54950.65,33962.26,22326.2,1945.88,0.327087202,0.404312619,0.53157619,0
106,2,22,15,2000,1.00895,1882.26,9999,6,1692.77,0,0,0.534558947,0,1,0,237.38,0,31,8,4,2,32258.03,11408.25,5959.9,2009.9,0.672042292,0.9506875,0.993316667,0
1,2,31,75,96000,0.111009063,0,59,6,46931.34,1,59000,1.8772536,1,6,2,15220.24,25833.33,148,37,12,0,645875.45,216954.67,59615.97,0,0.644586277,0.376657413,0.206999896,0
89,0,31,19,4000,1.002,2906.26,9999,6,3698.7,0,0,0.704514286,0,0,1,0,666.67,13,6,3,1,48040,24000,12000,4000,1.000833333,1,1,0
68,2,28,18,49000,0.250841224,8550.95,9999,6,3057.01,0,0,0.318992348,0,0,0,0,0,227,75,42,21,123732.22,41911.16,18642.13,12397.22,0.210428946,0.142554966,0.126817211,0
1,2,41,97,26000,0.192332308,4750.56,9999,6,2297.71,0,0,0.284252784,0,0,0,0,0,409,160,91,30,31370.98,16719.41,10469.38,5516.64,0.100548013,0.107175705,0.134222821,0
38,2,28,62,51000,0.066530588,3223.22,9999,6,7133.46,0,0,0.5706768,0,0,0,0,0,363,233,123,42,87329.14,52059.95,38313.16,3686.86,0.142694673,0.170130556,0.25041281,0
102,0,44,15,59000,0.320610169,17952.01,9999,6,29663.51,0,0,1.1865404,3,0,0,0,0,28,13,3,1,105882.1,63258.6,25618,18888,0.189752867,0.2080875,0.163171975,0
68,0,24,23,4000,0,1487.69,9999,6,3521.98,0,0,1.056594,0,2,0,257.5,0,164,0,0,0,120700,0,0,0,2.514583333,0,0,0
70,0,47,5,10000,0.20605,976.6,9999,5,1973.52,0,0,0.200696949,0,1,0,225,0,18,18,11,2,9046.9,9046.9,6275.4,3700,0.180938,0.180938,0.20918,0
89,0,40,16,40000,0.249622,6032.5,60,6,13909.88,4,4692.4,1.1127904,2,6,2,3634.88,5166.67,23,11,6,2,60095,28850,16740,6330,0.1502375,0.131136364,0.1395,0
115,0,33,5,15000,0.490062,4704.4,119,5,5757.24,1,14105.6,0.6908688,4,1,0,1175.47,0,4,4,1,1,19778,19778,4980,4980,0.263706667,0.263706667,0.110666667,1
89,0,26,10,21000,0.081627143,1375.5,181,6,726.2,0,0,0.043572,3,3,0,242.09,0,41,9,4,3,7196.1,2187.95,1555.25,1483.25,0.037479688,0.017364683,0.024686508,0
122,2,26,8,18500,0.091918919,19,91,6,3134.6,2,6439.98,0.365196117,2,3,0,1307.5,0,7,5,0,0,19951,15140,0,0,0.171253219,0.144880383,0,0
102,0,39,58,59000,0.000903559,50.64,896,6,5863.48,0,0,1.302995556,5,0,4,0,8333.33,51,26,5,3,2024.73,780.71,79.31,53.31,0.002859788,0.002205395,0.000448079,0
78,0,35,63,28000,0,2459.16,9999,6,32312.01,0,0,1.7233072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,0,31,2,7000,0.761477143,4980.22,9999,2,3392.64,0,0,0.690028475,0,0,0,0,0,57,57,57,40,6974.28,6974.28,6974.28,5331.34,0.498162857,0.498162857,0.498162857,0
40,2,26,5,23000,0.954965217,21427.25,9999,5,6046.48,0,0,0.806197333,0,0,0,0,0,26,26,19,3,32300.4,32300.4,30078.4,23055,0.354949451,0.354949451,0.493088525,0
1,2,31,73,114500,0.05876786,4984.05,1109,6,11741.25,0,0,1.619482759,0,0,0,0,0,713,360,164,67,109026.89,37311.95,17382.22,5246.37,0.084845829,0.054311426,0.050603261,0
125,2,23,10,2000,1.137505,1899.23,9999,6,1589.48,0,0,0.238422,0,0,0,0,0,68,48,28,13,22126.67,11799.57,6080.68,2275.01,1.1063335,0.9832975,1.013446667,0
21,0,31,15,4500,0.972,4155.3,9999,6,3784.42,0,0,0.4541304,0,0,0,0,0,25,11,5,2,51028.62,26380,13276,4366,0.944974444,0.977037037,0.983407407,0
0,2,25,6,2000,0.974,1804.05,9999,6,1943.67,0,0,0.4664808,0,0,0,0,0,15,15,6,1,11787,11787,5861,1920,0.98225,0.98225,0.976833333,0
16,0,37,5,4000,0.329165,1250.54,9999,5,987.11,0,0,0.098711,0,0,0,0,0,86,86,54,21,6048.77,6048.77,2348.72,1319.66,0.35581,0.35581,0.21352,0
46,0,34,21,7500,0.271574667,1755.74,9999,6,5432.73,0,0,1.207273333,1,1,1,166.67,2000,38,16,4,3,23542.29,16977.89,4316.87,1836.87,0.261581,0.377286444,0.191860889,0
96,2,41,75,160000,0.11296375,11120.95,42,6,19584.78,1,16264.03,0.979239,4,2,0,2897,0,33,28,23,4,55988.37,55472.4,47962.1,11706.8,0.029160609,0.05778375,0.099921042,0
68,0,49,11,14000,0.0665,884.45,9999,6,247.29,0,0,0.02373984,0,0,0,0,0,28,9,6,5,13200.5,1694,1423,923,0.092961268,0.020166667,0.033880952,0
0,0,26,14,4000,0.5437425,2066.22,9999,6,447.07,0,0,0.0670605,0,0,0,0,0,31,20,6,4,8080.8,4900.85,2412.5,1712.5,0.175669565,0.204202083,0.201041667,0
17,0,27,22,100000,0.35688,33820.48,9999,6,25825.42,0,0,1.721694667,0,0,1,0,1666.67,23,14,5,1,286317.76,168710.76,93610,35688,0.308199957,0.312427333,0.312033333,0
17,0,45,61,32000,0.971715313,29539.39,1595,6,18211.71,0,0,0.950176174,0,0,0,0,0,115,41,20,4,267270.18,159842.17,97874.61,62102.89,0.696016094,0.832511302,1.019527188,0
84,0,37,89,32000,0.115433438,3343.23,9999,6,3651.27,0,0,0.706697419,0,0,0,0,0,238,140,57,24,90955.16,67666.54,7557.24,3897.49,0.236862396,0.352429896,0.07872125,0
21,0,40,6,10000,0.812521,7718.95,9999,6,4708.63,0,0,0.5650356,0,0,0,0,0,24,24,17,11,28219.81,28219.81,18177.21,8117.21,0.470330167,0.470330167,0.605907,0
79,0,28,12,7000,0.219658571,683.95,91,6,1273.92,2,1857.015,0.566186667,3,4,0,817.67,0,35,29,8,8,10884.58,4533.9,719.95,719.95,0.129578333,0.10795,0.034283333,1
1,2,28,7,50000,0.0806184,1605.76,9999,5,3618.35,0,0,0.15397234,0,8,0,2800.69,0,36,36,33,8,46172.5,46172.5,44125.5,7215.08,0.188459184,0.188459184,0.29417,0
68,2,32,69,56000,0.039658214,2109.82,1003,6,2178.21,0,0,0.358061918,0,0,0,0,0,144,80,36,14,22805.35,15248.88,9700.78,2220.89,0.036547035,0.045383571,0.057742738,0
46,2,21,3,2000,1.00358,1900,9999,2,1025.53,0,0,0.058601714,0,0,0,0,0,5,5,5,5,1999.16,1999.16,1999.16,1999.16,0.49979,0.49979,0.49979,0
16,2,36,23,52000,0.575819423,25135.14,144,6,26890.29,1,31000,2.01677175,2,1,0,2583.33,0,45,31,16,4,164608.17,86408.42,68656.72,26468.02,0.263795144,0.276950064,0.440107179,1
1,0,50,83,29000,0.017575517,7075.92,1119,6,29806.2,0,0,1.509174684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,2,34,16,14000,0.396336429,3121.07,60,6,5250.96,4,3812.1225,0.525096,0,4,1,1270.71,1583.33,44,30,5,2,78442.51,39405.51,11880,4250,0.637743984,0.5254068,0.282857143,1
121,2,38,50,99000,0.015344646,1443.16,9999,6,592.67,0,0,0.0237068,0,0,0,0,0,47,26,19,6,6933.15,4649.11,3253.15,1519.12,0.005835985,0.007826785,0.010953367,0
121,0,28,11,4000,0.5253875,343.3,23,6,657.67,1,1298.63,0.183535814,1,2,1,441.55,83.33,47,5,4,1,23316.97,9304,5304,1660,0.529931136,0.387666667,0.442,0
28,2,35,57,44000,0.001015909,42.46,208,6,1914.01,0,0,0.068561552,6,3,0,2375,0,24,1,1,1,61320.5,24.7,24.7,24.7,0.128285565,9.36E-05,0.000187121,0
0,0,28,18,50000,0.99998,47060.62,9999,6,35541.47,0,0,4.2649764,0,0,0,0,0,102,66,38,15,255545.4,248661.2,149997,49999,0.425909,0.828870667,0.99998,0
92,2,21,5,2000,0.004,1622.6,9999,2,1876.45,0,0,0.174553488,0,0,0,0,0,2,2,2,0,2000,2000,2000,0,0.5,0.5,0.5,0
63,0,31,2,45000,0.431597333,18450.79,9999,2,14776.93,0,0,2.2165395,0,0,0,0,0,13,13,13,11,29671.85,29671.85,29671.85,19539.88,0.329687222,0.329687222,0.329687222,1
71,0,26,18,15000,1.000533333,14224.52,451,6,12381.61,0,0,0.92862075,0,0,0,0,0,48,28,15,5,143675,89988,44950,15000,0.798194444,0.999866667,0.998888889,0
